review_text,review_date,flavour_name,star_rating
So I watched a lot of YouTube videos regarding ON authenticity.My product did not have an importer tag also there was no blue expiry date on the bottom.So I called ON customer support and the agent mentioned below points-1. Glanbia (importer) now imports raw material from US and packaging is done in India. I guess the plant is in Himachal and established some 6 months back.2. There will be no importer tag in new ON boxes.3. Expiry date and batch number is now printed on back of the box in a white space with black ink and not on the bottom.4.No vaccum cover on the lid intead a pasted seal.5. Check authenticity by the TRU SEAL (which we all do).,Reviewed in India on 10 January 2022,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"Tastes disgusting w water but yummy in the form of an actual protein shake (milk, banana, peanut butter, oats, 1 or 2 scoops protein powder)",Reviewed in India on 24 September 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Happy to get this for my teen children,Reviewed in India on 2 November 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
I have verified the product online as well as through helpline number. It is authentic and taste is also good.Mixes well and consuming post workout.Only doubt is on the bottom the box seems to be patched. Not sure why ?,Reviewed in India on 12 May 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
RK Infoline P Ltd is one of the authorised seller. So try to buy from this seller to avoid fake product.Double chocolate & vanilla are made in india. Remaining all flavours are imported from US. So I bought Extreme milk chocolate flavour. Imported flavours are bit expensive than India made.For authentication purpose i checked scratch code & sent email to glanbia c care to check batch no.. got succeeded in both ways.Hope it is helpful.,Reviewed in India on 19 October 2022,Flavour Name: Extreme Milk ChocolateSize: 2 Lbs,4
"I got a fake Whey protein delivered. The seal was tampered and lid side there was gum trace (the original seal was broken, powder was taken , fake powder was put in and sealed back) . Original powder used to be light brown colour and has good flavour (Chocolate) but this one was white in colour without any flavour. It was exactly like Maida. Raised a replacement request with a complaint and got the original one back . So be careful before using it.",Reviewed in India on 14 October 2022,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"After having the chocolate flavour for quite a few months, this vanilla didn't disappoint either. One must be careful while buying ON products as it has been the best selling for almost 9 years now, it has the most duplication too specifically in our country. Some quick notices that one can do is firstly check for the distributors sticker along with its hologram. Bright Commodities is one among the 3 distributors of ON products in our country. Original bottle always has a shiny surface and the date of manufacture and expiry are either at the bottom or at the neck in bright blue colour(mostly). And the supplier is always  Glanbia,  US.  Talking about the inside, the scoop should have a ON mark engraved on it. But most importantly is the powder. Original protein powders are very fine in nature, almost like the talcum powder. On the contrary, duplicate powders are comparatively fat grains. I hope this makes your buying easy",Reviewed in India on 22 September 2017,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,4
"Brand is famous and doesn't need any review however it is bit costly because of it's popularity.Take it but with safety.1. Never take more than necessary protein because excess protein can damage kidney. Yes we believe if we take extra, we will be stronger however it has side effects and shoud be consumed in safe limit.2. When you take protein you must drink minimum 3 litres of water. Again drinking excess water helps kidney to flush out excess urea and also excess unconsumed protein.3. When you don't excercise, don't take it. Many guys keep consuming it even after they don't go to gym or workout. Don't take it as a health nutrition.4. When you visit any gym, the gym trainer try to brainwash you to buy protein powder. Never listen to the gym guy because he gets commision to sell protein powder. If you really need, get one. Also don't buy the brand suggested by gym trainer. To get high commission they suggest you any other brand and they don't care about your health. They just care about their commision.Thanks for reading. Cheers!",Reviewed in India on 19 December 2019,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Nice product,Reviewed in India on 20 October 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"Ok am using the product since a fortnight, and it seems to work well",Reviewed in India on 11 August 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"This is a genuine product. There are many ways to check it. Let me tell you in detail.1. Check on the optimum Nutrition India site to find the registered distributors. You can find cloud tail there.2. You can check the authenticity of the code given on the pack by verifying on the above website. It takes the code only once, so the fake product manufacturers can't reuse.3. There is a seal on top of the pack. Overall quality of sticker and box good. So definately genuine.The taste is quite good. I had ordered vanilla icecream. I think it will be really awesome with milk.The expiry is quite soon, like aug 2021. I think that's the reason they are giving at a discount",Reviewed in India on 1 March 2021,Flavour Name: Vanilla Ice CreamSize: 2 Lbs,4
I use this product..superb growth on my body ..but along with this I have face acne problem,Reviewed in India on 23 July 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
Everything is great but i am disappointed with the flavour taste . It feels very low,Reviewed in India on 15 July 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I always get ON Gold WPP, it's simply the best easy to digest and comes with lot of flavour and flavourless. I ordered Mocha one as i was kinda bored with choco taste; same quality and nice taste. Much tastier if you mix your cold milkshake with it, one spoon peanut butter, 1 raw egg & 1 banana.Easier to digest as i am not lactose intolerant. If you are lactose intolerant then go for Pure Whey Hydro processed one, which you can take with water and gives same results.",Reviewed in India on 18 September 2021,Flavour Name: Mocha CappucinoSize: 2 Lbs,4
If u mix with milk it taste good,Reviewed in India on 16 September 2023,Flavour Name: Cookies & CreamSize: 2 Lbs,4
This is my first choice whenever I want to buy whey..!,Reviewed in India on 4 September 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
,Reviewed in India on 16 September 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I know ON is the best suppliment for whey protein in the market so I decided to order it online.I also knew the fact the there is huge issue regarding the authenticity of the product.I did some test to assure the veracity of the product.First of all I called ON customer care and enquired them about their authetic dealrrs in amazon.They listed names of some of their authentic dealers in amazon.I ordered from pne of them i.e Cloudtail India. Cloudtail India imports from Bright Comodities which is genuine distributor of ON products.I received my ON whey today and i scanned the QR code and to my expectation the vrowser opened up ON website which confirms its genuine.Still to confirm one last time I called their customer care and told them the batch number of my product and they told me about my product ,flavour ,quantity etc .They assured me its 100% genuine and can be consumend without any doubt.There is nothing ideal in this universe.SoI deducted 1 start because there is always a possibility of product improvement  and move closer and closer to perfection.",Reviewed in India on 21 December 2017,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"1. On the containers lid there is one golden colour ""ON Gold Standard"" sticker which is sticked on to the black protection seal.2. There are two QR codes:i) ""ON"" Container QR Code-It is imprinted on the left hand side of the barcode, after scanning this QR code the official website of ""ON"" will be opened.ii) Disributors QR Code + Serial Number- The second QR code is of supplier in which there will be one QR code along with that a serial number  will be provided which is hidden under a silver sticker. Just scan this code and enter the details along with your serial number, this will show you whether your product is genuine or not.3. On the base of the container manufacturing and expiry date of the product is imprinted. On the website the date is printed in blue colour but the product which I have recieved has yellow colour printing.4. Mix the whey protein powder in water if it mixes properly then it's genuine and if there is residue with small lumps then it is fake.",Reviewed in India on 4 March 2018,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
A really good brand and provides 24 GMs of protein a scoop,Reviewed in India on 25 July 2023,Flavour Name: Double Rich ChocolateSize: 2 Lbs,4
"I have always used Optimum Nutrition as my primary source of protein. I find it better than most other brands, and even though it's quite expensive, I feel that the extra price you pay is worth it.I have always used the Vanilla flavor, and this time, thought I'd shake things up a bit and try a different flavor for a change. Rocky Road is good, but a bit too creamy, in my opinion. Maybe my taste buds are just used to vanilla, but the Rocky Road flavor always leaves an aftertaste in my mouth, which I don't like at all. If you're getting it, I suggest getting some other flavor.Vanilla, Chocolate and Cappuccino are all great flavors.The product itself is original, and came with the authentication sticker (Seller: Primarc Pecan Retail; They are the official importers in India for ON). I don't know why so many people claim to have gotten a spurious product, because I always order this from Amazon, and have never received a duplicate.",Reviewed in India on 28 October 2015,,4
